row_id,beneficiary_id,n_payments,mean_amount,income,total_amount,amount_to_income,anomaly_score,is_flagged
66,BEN-000066,5,7100.0,0.0,35500.0,7.1,0.5370751535082442,False
67,BEN-000067,6,6833.333333333333,8000.0,41000.0,0.8541666666666666,0.42597710088881346,False
68,BEN-000068,6,7666.666666666667,12000.0,46000.0,0.638888888888889,0.41826353361119567,False
69,BEN-000069,6,6916.666666666667,25000.0,41500.0,0.27666666666666667,0.4556777336727081,False
70,BEN-000070,5,7000.0,0.0,35000.0,7.0,0.5403367635786007,False
73,BEN-000073,5,7500.0,5000.0,37500.0,1.5,0.46812726430794155,False
74,BEN-000074,6,5916.666666666667,5000.0,35500.0,1.1833333333333333,0.5219917572470416,False
75,BEN-000075,6,8916.666666666666,12000.0,53500.0,0.7430555555555555,0.5449131474710146,False
80,BEN-000080,6,6916.666666666667,0.0,41500.0,6.916666666666667,0.5010318052400352,False
83,BEN-000083,6,5200.0,12000.0,31200.0,0.43333333333333335,0.5496743924731331,False
84,BEN-000084,6,6750.0,12000.0,40500.0,0.5625,0.41577902573345865,False
85,BEN-000085,6,7500.0,0.0,45000.0,7.5,0.5049842080267292,False
86,BEN-000086,6,7916.666666666667,12000.0,47500.0,0.6597222222222222,0.4304462889684012,False
89,BEN-000089,6,7416.666666666667,15000.0,44500.0,0.49444444444444446,0.4074016837132436,False
91,BEN-000091,6,6833.333333333333,0.0,41000.0,6.833333333333333,0.5034621553086582,False
96,BEN-000096,5,5700.0,25000.0,28500.0,0.228,0.6001821647489815,False
97,BEN-000097,6,7666.666666666667,15000.0,46000.0,0.5111111111111112,0.42030386002186115,False
101,BEN-000101,6,7600.0,5000.0,45600.0,1.52,0.44922390683203456,False
103,BEN-000103,6,7083.333333333333,12000.0,42500.0,0.5902777777777778,0.40405393846082466,False
104,BEN-000104,5,6800.0,25000.0,34000.0,0.272,0.488546998259088,False
106,BEN-000106,6,6500.0,15000.0,39000.0,0.43333333333333335,0.4342891856523154,False
109,BEN-000109,6,6333.333333333333,5000.0,38000.0,1.2666666666666666,0.4890468966280776,False
110,BEN-000110,5,7800.0,0.0,39000.0,7.8,0.5591434510886998,False
111,BEN-000111,5,5400.0,25000.0,27000.0,0.216,0.6119235045078549,True
115,BEN-000115,6,7833.333333333333,25000.0,47000.0,0.3133333333333333,0.4689780908144831,False
116,BEN-000116,5,7600.0,0.0,38000.0,7.6,0.5460749826577526,False
118,BEN-000118,6,7833.333333333333,0.0,47000.0,7.833333333333333,0.5313981394594536,False
119,BEN-000119,6,8333.333333333334,12000.0,50000.0,0.6944444444444445,0.46976835617990004,False
123,BEN-000123,6,6416.666666666667,25000.0,38500.0,0.25666666666666665,0.5042197856126732,False
125,BEN-000125,6,5666.666666666667,20000.0,34000.0,0.2833333333333333,0.5411942770433298,False
126,BEN-000126,5,7300.0,5000.0,36500.0,1.46,0.46163151759978116,False
128,BEN-000128,6,8833.333333333334,12000.0,53000.0,0.7361111111111112,0.536109178616208,False
129,BEN-000129,6,8250.0,20000.0,49500.0,0.4125,0.4728093211994067,False
130,BEN-000130,4,6500.0,12000.0,26000.0,0.5416666666666666,0.5465231345436595,False
131,BEN-000131,6,8700.0,0.0,52200.0,8.7,0.6325839302589359,True
132,BEN-000132,5,7000.0,12000.0,35000.0,0.5833333333333334,0.41806574812352487,False
135,BEN-000135,6,7083.333333333333,0.0,42500.0,7.083333333333333,0.5032539404610213,False
136,BEN-000136,6,7666.666666666667,5000.0,46000.0,1.5333333333333334,0.4500942050405896,False
137,BEN-000137,6,6833.333333333333,25000.0,41000.0,0.2733333333333333,0.46187588284719283,False
138,BEN-000138,5,8800.0,8000.0,44000.0,1.1,0.5274716075444176,False
139,BEN-000139,5,5800.0,15000.0,29000.0,0.38666666666666666,0.5289189970243467,False
140,BEN-000140,4,8375.0,12000.0,33500.0,0.6979166666666666,0.5501708323154074,False
141,BEN-000141,5,6600.0,8000.0,33000.0,0.825,0.45402979708631297,False
143,BEN-000143,5,7500.0,12000.0,37500.0,0.625,0.4227644073099692,False
144,BEN-000144,6,6583.333333333333,0.0,39500.0,6.583333333333333,0.524624894090196,False
145,BEN-000145,6,7416.666666666667,5000.0,44500.0,1.4833333333333334,0.4405125013479692,False
146,BEN-000146,4,6250.0,20000.0,25000.0,0.3125,0.5933582439114238,False
148,BEN-000148,5,6800.0,15000.0,34000.0,0.4533333333333333,0.4402457266257802,False
151,BEN-000151,6,7583.333333333333,8000.0,45500.0,0.9479166666666666,0.42867070565486703,False
152,BEN-000152,6,6000.0,20000.0,36000.0,0.3,0.5052757909827092,False
153,BEN-000153,6,6083.333333333333,25000.0,36500.0,0.24333333333333332,0.536729653653617,False
156,BEN-000156,5,6400.0,0.0,32000.0,6.4,0.5807929411788565,False
157,BEN-000157,5,7200.0,20000.0,36000.0,0.36,0.4454118436552975,False
160,BEN-000160,5,6400.0,15000.0,32000.0,0.4266666666666667,0.4636637615106712,False
161,BEN-000161,5,7000.0,15000.0,35000.0,0.4666666666666667,0.4281312680943819,False
163,BEN-000163,6,7250.0,25000.0,43500.0,0.29,0.4431079978007452,False
165,BEN-000165,6,6916.666666666667,12000.0,41500.0,0.576388888888889,0.4079733186636438,False
166,BEN-000166,6,7916.666666666667,20000.0,47500.0,0.39583333333333337,0.4465673291275192,False
167,BEN-000167,6,6916.666666666667,0.0,41500.0,6.916666666666667,0.5010318052400352,False
172,BEN-000172,5,8300.0,8000.0,41500.0,1.0375,0.4833837452915652,False
176,BEN-000176,5,7100.0,25000.0,35500.0,0.284,0.4716707816284862,False
177,BEN-000177,6,8083.333333333333,0.0,48500.0,8.083333333333332,0.5580103868633044,False
178,BEN-000178,6,7250.0,5000.0,43500.0,1.45,0.4363246041627491,False
179,BEN-000179,7,8000.0,0.0,56000.0,8.0,0.6470167754674564,True
180,BEN-000180,6,7416.666666666667,12000.0,44500.0,0.6180555555555556,0.4089725322916821,False
185,BEN-000185,4,7125.0,8000.0,28500.0,0.890625,0.5232499418765512,False
188,BEN-000188,4,7833.333333333333,20000.0,31333.333333333332,0.39166666666666666,0.5457624293022771,False
189,BEN-000189,6,7416.666666666667,12000.0,44500.0,0.6180555555555556,0.4089725322916821,False
193,BEN-000193,6,7166.666666666667,8000.0,43000.0,0.8958333333333334,0.4180836481624833,False
196,BEN-000196,5,7100.0,0.0,35500.0,7.1,0.5370751535082442,False
200,BEN-000200,6,8166.666666666667,5000.0,49000.0,1.6333333333333333,0.4842889068252078,False
202,BEN-000202,5,8300.0,20000.0,41500.0,0.415,0.4825031359693279,False
203,BEN-000203,5,7300.0,25000.0,36500.0,0.292,0.47220770336561596,False
204,BEN-000204,4,7375.0,12000.0,29500.0,0.6145833333333334,0.5098349711230027,False
207,BEN-000207,6,5583.333333333333,15000.0,33500.0,0.3722222222222222,0.5306592097531345,False
208,BEN-000208,6,6833.333333333333,0.0,41000.0,6.833333333333333,0.5034621553086582,False
210,BEN-000210,6,6583.333333333333,15000.0,39500.0,0.4388888888888889,0.42998586023902674,False
212,BEN-000212,6,7700.0,0.0,46200.0,7.7,0.5212833437566549,False
213,BEN-000213,6,6000.0,5000.0,36000.0,1.2,0.5162412347381283,False
215,BEN-000215,6,6666.666666666667,12000.0,40000.0,0.5555555555555556,0.4154580577756046,False
216,BEN-000216,5,6800.0,12000.0,34000.0,0.5666666666666667,0.4293109467992621,False
220,BEN-000220,6,7083.333333333333,20000.0,42500.0,0.35416666666666663,0.425693716604046,False
223,BEN-000223,5,7100.0,15000.0,35500.0,0.47333333333333333,0.4273104331452373,False
224,BEN-000224,5,7600.0,15000.0,38000.0,0.5066666666666667,0.4349160336592739,False
225,BEN-000225,6,6916.666666666667,15000.0,41500.0,0.46111111111111114,0.4150233608965474,False
228,BEN-000228,6,8000.0,8000.0,48000.0,1.0,0.4500413082275428,False
230,BEN-000230,5,7400.0,20000.0,37000.0,0.37,0.4477361296178515,False
232,BEN-000232,5,7100.0,12000.0,35500.0,0.5916666666666667,0.4152815197192949,False
233,BEN-000233,4,7750.0,25000.0,31000.0,0.31,0.5599544203400715,False
235,BEN-000235,5,6700.0,8000.0,33500.0,0.8375,0.446188188169255,False
237,BEN-000237,6,8500.0,8000.0,51000.0,1.0625,0.4970159803938364,False
240,BEN-000240,6,7500.0,15000.0,45000.0,0.5,0.4119005142784292,False
241,BEN-000241,4,6750.0,8000.0,27000.0,0.84375,0.5393044348255123,False
242,BEN-000242,6,6416.666666666667,15000.0,38500.0,0.4277777777777778,0.4382451704065815,False
245,BEN-000245,5,7800.0,20000.0,39000.0,0.39,0.4529329414672538,False
248,BEN-000248,5,8000.0,15000.0,40000.0,0.5333333333333333,0.4474495353499918,False
249,BEN-000249,6,7750.0,0.0,46500.0,7.75,0.5249553998896437,False
254,BEN-000254,6,8416.666666666666,8000.0,50500.0,1.0520833333333333,0.49084837277285576,False
257,BEN-000257,6,7666.666666666667,8000.0,46000.0,0.9583333333333334,0.43070457535883455,False
258,BEN-000258,6,7500.0,15000.0,45000.0,0.5,0.4119005142784292,False
259,BEN-000259,5,7200.0,12000.0,36000.0,0.6,0.4134058793107152,False
260,BEN-000260,5,7700.0,25000.0,38500.0,0.308,0.47398563689033624,False
262,BEN-000262,4,6000.0,25000.0,24000.0,0.24,0.6385179325162348,True
264,BEN-000264,5,8600.0,12000.0,43000.0,0.7166666666666667,0.4900313485511472,False
265,BEN-000265,6,8000.0,15000.0,48000.0,0.5333333333333333,0.4377274688223761,False
266,BEN-000266,6,7833.333333333333,0.0,47000.0,7.833333333333333,0.5313981394594536,False
268,BEN-000268,6,7833.333333333333,0.0,47000.0,7.833333333333333,0.5313981394594536,False
271,BEN-000271,6,7250.0,25000.0,43500.0,0.29,0.4431079978007452,False
276,BEN-000276,4,7625.0,5000.0,30500.0,1.525,0.5558703042973603,False
277,BEN-000277,5,6600.0,8000.0,33000.0,0.825,0.45402979708631297,False
279,BEN-000279,6,6583.333333333333,12000.0,39500.0,0.548611111111111,0.4192472104853289,False
280,BEN-000280,6,7000.0,25000.0,42000.0,0.28,0.44966865686961016,False
283,BEN-000283,6,7250.0,12000.0,43500.0,0.6041666666666666,0.40348911015316136,False
286,BEN-000286,5,8000.0,5000.0,40000.0,1.6,0.49120132051159243,False
287,BEN-000287,5,7300.0,5000.0,36500.0,1.46,0.46163151759978116,False
288,BEN-000288,6,7250.0,8000.0,43500.0,0.90625,0.4178999787288532,False
289,BEN-000289,6,7833.333333333333,12000.0,47000.0,0.6527777777777778,0.42515396698130953,False
290,BEN-000290,4,7500.0,8000.0,30000.0,0.9375,0.5204363529081811,False
291,BEN-000291,6,7250.0,15000.0,43500.0,0.48333333333333334,0.40437264834463044,False
292,BEN-000292,6,7000.0,5000.0,42000.0,1.4,0.446252410796028,False
294,BEN-000294,5,7400.0,25000.0,37000.0,0.296,0.47321597876348437,False
295,BEN-000295,6,7750.0,8000.0,46500.0,0.96875,0.43302564881072286,False
301,BEN-000301,4,7125.0,8000.0,28500.0,0.890625,0.5232499418765512,False
302,BEN-000302,6,7250.0,12000.0,43500.0,0.6041666666666666,0.40348911015316136,False
303,BEN-000303,6,7916.666666666667,20000.0,47500.0,0.39583333333333337,0.4465673291275192,False
306,BEN-000306,6,5750.0,20000.0,34500.0,0.2875,0.5340360703608382,False
308,BEN-000308,5,6800.0,15000.0,34000.0,0.4533333333333333,0.4402457266257802,False
310,BEN-000310,6,7800.0,12000.0,46800.0,0.65,0.42211691245551236,False
312,BEN-000312,4,8250.0,12000.0,33000.0,0.6875,0.5432253810112885,False
313,BEN-000313,6,8000.0,0.0,48000.0,8.0,0.5467249405094353,False
315,BEN-000315,6,7833.333333333333,12000.0,47000.0,0.6527777777777778,0.42515396698130953,False
316,BEN-000316,6,7166.666666666667,5000.0,43000.0,1.4333333333333333,0.4407952645432852,False
318,BEN-000318,6,8083.333333333333,8000.0,48500.0,1.0104166666666665,0.4589835121106091,False
319,BEN-000319,5,7200.0,15000.0,36000.0,0.48,0.4235418833812642,False
320,BEN-000320,6,8416.666666666666,0.0,50500.0,8.416666666666666,0.5950565233851196,False
322,BEN-000322,6,8333.333333333334,0.0,50000.0,8.333333333333334,0.5853096902989801,False
323,BEN-000323,5,8400.0,12000.0,42000.0,0.7,0.4754299171441264,False
324,BEN-000324,6,7666.666666666667,15000.0,46000.0,0.5111111111111112,0.42030386002186115,False
325,BEN-000325,5,8100.0,0.0,40500.0,8.1,0.5842244501326309,False
328,BEN-000328,4,8250.0,5000.0,33000.0,1.65,0.5811459185931652,False
329,BEN-000329,6,7333.333333333333,25000.0,44000.0,0.29333333333333333,0.44446790144816445,False
332,BEN-000332,6,7833.333333333333,15000.0,47000.0,0.5222222222222223,0.42719158098602295,False
333,BEN-000333,6,7300.0,25000.0,43800.0,0.292,0.44260969467615174,False
335,BEN-000335,6,8250.0,8000.0,49500.0,1.03125,0.4789658394396086,False
337,BEN-000337,5,8700.0,15000.0,43500.0,0.58,0.5031150556173241,False
338,BEN-000338,6,6416.666666666667,8000.0,38500.0,0.8020833333333334,0.45096681114106235,False
340,BEN-000340,6,6833.333333333333,0.0,41000.0,6.833333333333333,0.5034621553086582,False
341,BEN-000341,5,7600.0,12000.0,38000.0,0.6333333333333333,0.42745141384295837,False
343,BEN-000343,6,8416.666666666666,5000.0,50500.0,1.6833333333333331,0.5141261768159512,False
344,BEN-000344,4,7166.666666666667,15000.0,28666.666666666668,0.4777777777777778,0.5228934233617158,False
355,BEN-000355,4,6875.0,12000.0,27500.0,0.5729166666666666,0.5266184010027204,False
357,BEN-000357,4,7875.0,20000.0,31500.0,0.39375,0.5453795852602457,False
358,BEN-000358,5,7700.0,25000.0,38500.0,0.308,0.47398563689033624,False
359,BEN-000359,4,7250.0,8000.0,29000.0,0.90625,0.5218046527695962,False
365,BEN-000365,6,6666.666666666667,0.0,40000.0,6.666666666666667,0.5165359548748999,False
366,BEN-000366,6,6833.333333333333,12000.0,41000.0,0.5694444444444444,0.40927566652395114,False
367,BEN-000367,6,7333.333333333333,25000.0,44000.0,0.29333333333333333,0.44446790144816445,False
369,BEN-000369,6,7666.666666666667,8000.0,46000.0,0.9583333333333334,0.43070457535883455,False
370,BEN-000370,5,7800.0,12000.0,39000.0,0.65,0.4322718669614045,False
371,BEN-000371,6,6500.0,15000.0,39000.0,0.43333333333333335,0.4342891856523154,False
373,BEN-000373,5,7000.0,15000.0,35000.0,0.4666666666666667,0.4281312680943819,False
375,BEN-000375,6,7000.0,8000.0,42000.0,0.875,0.421200081245371,False
376,BEN-000376,4,6125.0,8000.0,24500.0,0.765625,0.5900764536656082,False
377,BEN-000377,6,7666.666666666667,25000.0,46000.0,0.3066666666666667,0.45423809162154843,False
380,BEN-000380,6,6250.0,25000.0,37500.0,0.25,0.5235623030177846,False
381,BEN-000381,6,7916.666666666667,12000.0,47500.0,0.6597222222222222,0.4304462889684012,False
382,BEN-000382,3,6833.333333333333,5000.0,20500.0,1.3666666666666667,0.6718898836438123,True
384,BEN-000384,6,7916.666666666667,0.0,47500.0,7.916666666666667,0.5402768790584213,False
385,BEN-000385,5,6500.0,0.0,32500.0,6.5,0.5732354661150855,False
386,BEN-000386,6,8100.0,15000.0,48600.0,0.54,0.44663400038848344,False
387,BEN-000387,6,7250.0,15000.0,43500.0,0.48333333333333334,0.40437264834463044,False
393,BEN-000393,5,7600.0,8000.0,38000.0,0.95,0.44511496153566876,False
395,BEN-000395,5,6100.0,15000.0,30500.0,0.4066666666666667,0.4985545600411056,False
398,BEN-000398,4,7666.666666666667,20000.0,30666.666666666668,0.38333333333333336,0.5444657717116459,False
399,BEN-000399,6,7166.666666666667,20000.0,43000.0,0.35833333333333334,0.42430872113656887,False
400,BEN-000400,6,7400.0,0.0,44400.0,7.4,0.4975122493019127,False
401,BEN-000401,6,7000.0,0.0,42000.0,7.0,0.49953199854908753,False
402,BEN-000402,6,7800.0,25000.0,46800.0,0.312,0.4647090069078089,False
403,BEN-000403,5,8800.0,12000.0,44000.0,0.7333333333333333,0.5157928055218067,False
404,BEN-000404,4,7750.0,12000.0,31000.0,0.6458333333333334,0.5156017242685877,False
405,BEN-000405,6,7333.333333333333,8000.0,44000.0,0.9166666666666666,0.42122345717665527,False
406,BEN-000406,6,6833.333333333333,12000.0,41000.0,0.5694444444444444,0.40927566652395114,False
407,BEN-000407,5,8400.0,8000.0,42000.0,1.05,0.4926784712134687,False
408,BEN-000408,6,6916.666666666667,25000.0,41500.0,0.27666666666666667,0.4556777336727081,False
409,BEN-000409,6,8250.0,20000.0,49500.0,0.4125,0.4728093211994067,False
410,BEN-000410,5,6800.0,8000.0,34000.0,0.85,0.4421892783990404,False
411,BEN-000411,6,6750.0,5000.0,40500.0,1.35,0.4586137019347071,False
412,BEN-000412,5,6800.0,8000.0,34000.0,0.85,0.4421892783990404,False
413,BEN-000413,5,7500.0,25000.0,37500.0,0.3,0.4732730175251475,False
416,BEN-000416,6,6250.0,12000.0,37500.0,0.5208333333333334,0.45057949549481213,False
419,BEN-000419,6,8000.0,5000.0,48000.0,1.6,0.47010411436696675,False
420,BEN-000420,5,5900.0,20000.0,29500.0,0.295,0.5379313173135477,False
421,BEN-000421,5,7000.0,12000.0,35000.0,0.5833333333333334,0.41806574812352487,False
423,BEN-000423,6,8000.0,12000.0,48000.0,0.6666666666666666,0.4369191000665728,False
425,BEN-000425,5,7400.0,12000.0,37000.0,0.6166666666666667,0.4173940797277093,False
427,BEN-000427,4,6000.0,12000.0,24000.0,0.5,0.5842462774952627,False
428,BEN-000428,6,7666.666666666667,12000.0,46000.0,0.638888888888889,0.41826353361119567,False
432,BEN-000432,5,6500.0,5000.0,32500.0,1.3,0.48647911297060953,False
433,BEN-000433,6,8166.666666666667,12000.0,49000.0,0.6805555555555556,0.45185329680144437,False
435,BEN-000435,6,7166.666666666667,20000.0,43000.0,0.35833333333333334,0.42430872113656887,False
436,BEN-000436,6,7416.666666666667,15000.0,44500.0,0.49444444444444446,0.4074016837132436,False
437,BEN-000437,6,7750.0,8000.0,46500.0,0.96875,0.43302564881072286,False
438,BEN-000438,4,6875.0,12000.0,27500.0,0.5729166666666666,0.5266184010027204,False
439,BEN-000439,6,6000.0,25000.0,36000.0,0.24,0.5476225106768203,False
441,BEN-000441,5,7300.0,0.0,36500.0,7.3,0.541735628629666,False
444,BEN-000444,6,6833.333333333333,0.0,41000.0,6.833333333333333,0.5034621553086582,False
448,BEN-000448,5,7400.0,0.0,37000.0,7.4,0.5454479262933691,False
451,BEN-000451,5,7400.0,12000.0,37000.0,0.6166666666666667,0.4173940797277093,False
454,BEN-000454,6,6166.666666666667,5000.0,37000.0,1.2333333333333334,0.503234288376343,False
455,BEN-000455,6,8833.333333333334,15000.0,53000.0,0.5888888888888889,0.5445368657373535,False
457,BEN-000457,6,7583.333333333333,12000.0,45500.0,0.6319444444444444,0.4160499050760776,False
459,BEN-000459,6,7000.0,12000.0,42000.0,0.5833333333333334,0.40427342282283896,False
460,BEN-000460,6,7625.0,12000.0,45750.0,0.6354166666666666,0.41744882816393836,False
461,BEN-000461,6,7250.0,12000.0,43500.0,0.6041666666666666,0.40348911015316136,False
463,BEN-000463,5,7200.0,12000.0,36000.0,0.6,0.4134058793107152,False
465,BEN-000465,6,7666.666666666667,20000.0,46000.0,0.38333333333333336,0.4350890415164608,False
466,BEN-000466,5,7200.0,12000.0,36000.0,0.6,0.4134058793107152,False
467,BEN-000467,6,8000.0,0.0,48000.0,8.0,0.5467249405094353,False
468,BEN-000468,5,7625.0,15000.0,38125.0,0.5083333333333333,0.43457491929861025,False
470,BEN-000470,6,6750.0,5000.0,40500.0,1.35,0.4586137019347071,False
472,BEN-000472,5,6800.0,0.0,34000.0,6.8,0.5511926356686022,False
474,BEN-000474,5,8100.0,15000.0,40500.0,0.54,0.4553621261733621,False
478,BEN-000478,6,7833.333333333333,15000.0,47000.0,0.5222222222222223,0.42719158098602295,False
479,BEN-000479,6,8666.666666666666,5000.0,52000.0,1.7333333333333332,0.5477124007763146,False
483,BEN-000483,6,8916.666666666666,0.0,53500.0,8.916666666666666,0.6571934280513674,True
484,BEN-000484,5,7200.0,20000.0,36000.0,0.36,0.4454118436552975,False
490,BEN-000490,4,6750.0,25000.0,27000.0,0.27,0.587181592185773,False
491,BEN-000491,6,8083.333333333333,12000.0,48500.0,0.673611111111111,0.44428928818675534,False
492,BEN-000492,4,8750.0,25000.0,35000.0,0.35,0.6091228018608634,True
493,BEN-000493,6,8083.333333333333,25000.0,48500.0,0.3233333333333333,0.49083177633552044,False
494,BEN-000494,5,7300.0,8000.0,36500.0,0.9125,0.43196257100393354,False
496,BEN-000496,5,7000.0,25000.0,35000.0,0.28,0.4735747231491086,False
498,BEN-000498,5,7400.0,15000.0,37000.0,0.49333333333333335,0.4247620831090618,False
500,BEN-000500,6,6700.0,8000.0,40200.0,0.8375,0.4296270842139065,False
501,BEN-000501,6,7916.666666666667,20000.0,47500.0,0.39583333333333337,0.4465673291275192,False
505,BEN-000505,6,8500.0,25000.0,51000.0,0.34,0.5313912719435413,False
506,BEN-000506,6,7000.0,25000.0,42000.0,0.28,0.44966865686961016,False
512,BEN-000512,6,7916.666666666667,12000.0,47500.0,0.6597222222222222,0.4304462889684012,False
514,BEN-000514,6,6800.0,15000.0,40800.0,0.4533333333333333,0.4199934153539962,False
516,BEN-000516,6,6666.666666666667,25000.0,40000.0,0.26666666666666666,0.47817892025451136,False
518,BEN-000518,6,7083.333333333333,25000.0,42500.0,0.2833333333333333,0.4467954538042788,False
519,BEN-000519,5,7375.0,25000.0,36875.0,0.295,0.47252904443222543,False
521,BEN-000521,6,6000.0,25000.0,36000.0,0.24,0.5476225106768203,False
522,BEN-000522,4,7750.0,12000.0,31000.0,0.6458333333333334,0.5156017242685877,False
524,BEN-000524,5,7400.0,15000.0,37000.0,0.49333333333333335,0.4247620831090618,False
525,BEN-000525,6,7833.333333333333,0.0,47000.0,7.833333333333333,0.5313981394594536,False
528,BEN-000528,7,7785.714285714285,0.0,54500.0,7.785714285714286,0.6354077449141026,True
532,BEN-000532,6,7000.0,15000.0,42000.0,0.4666666666666667,0.4107070449744196,False
536,BEN-000536,6,7750.0,5000.0,46500.0,1.55,0.4529538178323627,False
537,BEN-000537,6,8083.333333333333,8000.0,48500.0,1.0104166666666665,0.4589835121106091,False
538,BEN-000538,6,7666.666666666667,15000.0,46000.0,0.5111111111111112,0.42030386002186115,False
541,BEN-000541,6,7916.666666666667,15000.0,47500.0,0.5277777777777778,0.43261365428474324,False
542,BEN-000542,4,7125.0,8000.0,28500.0,0.890625,0.5232499418765512,False
545,BEN-000545,6,6833.333333333333,20000.0,41000.0,0.3416666666666667,0.43678032518930676,False
546,BEN-000546,6,7750.0,20000.0,46500.0,0.3875,0.4396754891280174,False
548,BEN-000548,6,6900.0,25000.0,41400.0,0.276,0.45739658198356486,False
552,BEN-000552,6,7900.0,25000.0,47400.0,0.316,0.4745717611470547,False
554,BEN-000554,6,7500.0,5000.0,45000.0,1.5,0.4470976360203204,False
557,BEN-000557,6,7666.666666666667,5000.0,46000.0,1.5333333333333334,0.4500942050405896,False
559,BEN-000559,6,6750.0,20000.0,40500.0,0.3375,0.4438382790978773,False
560,BEN-000560,6,8500.0,0.0,51000.0,8.5,0.6015642015568502,True
561,BEN-000561,6,7083.333333333333,25000.0,42500.0,0.2833333333333333,0.4467954538042788,False
562,BEN-000562,6,7800.0,12000.0,46800.0,0.65,0.42211691245551236,False
563,BEN-000563,6,6416.666666666667,8000.0,38500.0,0.8020833333333334,0.45096681114106235,False
564,BEN-000564,4,6250.0,0.0,25000.0,6.25,0.6605048242931715,True
567,BEN-000567,6,7166.666666666667,12000.0,43000.0,0.5972222222222222,0.40173336953596217,False
570,BEN-000570,6,6833.333333333333,12000.0,41000.0,0.5694444444444444,0.40927566652395114,False
573,BEN-000573,6,7583.333333333333,0.0,45500.0,7.583333333333333,0.5139417330673225,False
574,BEN-000574,7,8214.285714285714,5000.0,57500.0,1.6428571428571428,0.6103154462870947,True
576,BEN-000576,6,8416.666666666666,15000.0,50500.0,0.5611111111111111,0.48414629000101206,False
577,BEN-000577,5,6900.0,15000.0,34500.0,0.46,0.43581937038565766,False
580,BEN-000580,6,8083.333333333333,12000.0,48500.0,0.673611111111111,0.44428928818675534,False
582,BEN-000582,6,6916.666666666667,0.0,41500.0,6.916666666666667,0.5010318052400352,False
584,BEN-000584,6,6916.666666666667,15000.0,41500.0,0.46111111111111114,0.4150233608965474,False
585,BEN-000585,5,6200.0,15000.0,31000.0,0.41333333333333333,0.4884348557632566,False
588,BEN-000588,6,6500.0,0.0,39000.0,6.5,0.5280884576797203,False
589,BEN-000589,6,7250.0,25000.0,43500.0,0.29,0.4431079978007452,False
