row_id,beneficiary_id,n_payments,mean_amount,income,total_amount,amount_to_income,anomaly_score,is_flagged
140,BEN-000140,4,8375.0,12000.0,33500.0,0.6979166666666666,0.49520560518444207,False
141,BEN-000141,5,6600.0,8000.0,33000.0,0.825,0.4276109075005382,False
143,BEN-000143,5,7500.0,12000.0,37500.0,0.625,0.40256520652360517,False
144,BEN-000144,6,6583.333333333333,0.0,39500.0,6.583333333333333,0.5076150488591588,False
145,BEN-000145,6,7416.666666666667,5000.0,44500.0,1.4833333333333334,0.4242393566136655,False
146,BEN-000146,4,6250.0,20000.0,25000.0,0.3125,0.551316135097341,False
148,BEN-000148,5,6800.0,15000.0,34000.0,0.4533333333333333,0.41048783565060865,False
150,BEN-000150,6,6333.333333333333,8000.0,38000.0,0.7916666666666666,0.4350516358612768,False
151,BEN-000151,6,7583.333333333333,8000.0,45500.0,0.9479166666666666,0.4058851064122218,False
152,BEN-000152,6,6000.0,20000.0,36000.0,0.3,0.48155176707676417,False
153,BEN-000153,6,6083.333333333333,25000.0,36500.0,0.24333333333333332,0.5139944879185062,False
154,BEN-000154,4,7375.0,15000.0,29500.0,0.49166666666666664,0.467051427071924,False
156,BEN-000156,5,6400.0,0.0,32000.0,6.4,0.5511993090257268,False
157,BEN-000157,5,7200.0,20000.0,36000.0,0.36,0.41729544792112794,False
160,BEN-000160,5,6400.0,15000.0,32000.0,0.4266666666666667,0.4390589280697744,False
161,BEN-000161,5,7000.0,15000.0,35000.0,0.4666666666666667,0.40404865811448715,False
163,BEN-000163,6,7250.0,25000.0,43500.0,0.29,0.4267026706412825,False
164,BEN-000164,12,7500.0,15000.0,90000.0,0.5,0.6194474335229082,True
165,BEN-000165,6,6916.666666666667,12000.0,41500.0,0.576388888888889,0.38759468886314197,False
166,BEN-000166,6,7916.666666666667,20000.0,47500.0,0.39583333333333337,0.4259893558731476,False
167,BEN-000167,6,6916.666666666667,0.0,41500.0,6.916666666666667,0.4855454659499843,False
168,BEN-000168,5,7100.0,20000.0,35500.0,0.355,0.4179184034232467,False
172,BEN-000172,5,8300.0,8000.0,41500.0,1.0375,0.46388896364645527,False
173,BEN-000173,5,6500.0,25000.0,32500.0,0.26,0.4798315077314549,False
176,BEN-000176,5,7100.0,25000.0,35500.0,0.284,0.44400475737990813,False
177,BEN-000177,6,8083.333333333333,0.0,48500.0,8.083333333333332,0.5317313784100025,False
178,BEN-000178,6,7250.0,5000.0,43500.0,1.45,0.4262346818360021,False
179,BEN-000179,7,8000.0,0.0,56000.0,8.0,0.5944496691272944,False
180,BEN-000180,6,7416.666666666667,12000.0,44500.0,0.6180555555555556,0.39029541612940805,False
185,BEN-000185,4,7125.0,8000.0,28500.0,0.890625,0.4755095368095299,False
188,BEN-000188,4,7833.333333333333,20000.0,31333.333333333332,0.39166666666666666,0.4911402251405937,False
189,BEN-000189,6,7416.666666666667,12000.0,44500.0,0.6180555555555556,0.39029541612940805,False
191,BEN-000191,11,7900.0,20000.0,86900.0,0.395,0.6121118297055165,True
193,BEN-000193,6,7166.666666666667,8000.0,43000.0,0.8958333333333334,0.3995183044042383,False
196,BEN-000196,5,7100.0,0.0,35500.0,7.1,0.5118152847156489,False
197,BEN-000197,11,7272.727272727273,8000.0,80000.0,0.9090909090909092,0.587238515108405,False
199,BEN-000199,11,7318.181818181818,0.0,80500.0,7.318181818181818,0.671914410735084,True
200,BEN-000200,6,8166.666666666667,5000.0,49000.0,1.6333333333333333,0.47849535100387736,False
202,BEN-000202,5,8300.0,20000.0,41500.0,0.415,0.45818390638414436,False
203,BEN-000203,5,7300.0,25000.0,36500.0,0.292,0.44439210201780066,False
204,BEN-000204,4,7375.0,12000.0,29500.0,0.6145833333333334,0.4635152501158712,False
207,BEN-000207,6,5583.333333333333,15000.0,33500.0,0.3722222222222222,0.5016662060998679,False
208,BEN-000208,6,6833.333333333333,0.0,41000.0,6.833333333333333,0.4891393889058733,False
210,BEN-000210,6,6583.333333333333,15000.0,39500.0,0.4388888888888889,0.40652054326534265,False
212,BEN-000212,6,7700.0,0.0,46200.0,7.7,0.5051357728851692,False
213,BEN-000213,6,6000.0,5000.0,36000.0,1.2,0.48935687801430344,False
215,BEN-000215,6,6666.666666666667,12000.0,40000.0,0.5555555555555556,0.40035210123082543,False
216,BEN-000216,5,6800.0,12000.0,34000.0,0.5666666666666667,0.40682326568321375,False
220,BEN-000220,6,7083.333333333333,20000.0,42500.0,0.35416666666666663,0.403555541188656,False
223,BEN-000223,5,7100.0,15000.0,35500.0,0.47333333333333333,0.40260855393186373,False
224,BEN-000224,5,7600.0,15000.0,38000.0,0.5066666666666667,0.4090782662757657,False
225,BEN-000225,6,6916.666666666667,15000.0,41500.0,0.46111111111111114,0.39337521421516375,False
226,BEN-000226,10,7500.0,12000.0,75000.0,0.625,0.5769690591177019,False
228,BEN-000228,6,8000.0,8000.0,48000.0,1.0,0.43129663392546824,False
229,BEN-000229,5,7700.0,0.0,38500.0,7.7,0.5276058911964514,False
230,BEN-000230,5,7400.0,20000.0,37000.0,0.37,0.4234012356713202,False
232,BEN-000232,5,7100.0,12000.0,35500.0,0.5916666666666667,0.3957448222017432,False
233,BEN-000233,4,7750.0,25000.0,31000.0,0.31,0.5160729617699127,False
235,BEN-000235,5,6700.0,8000.0,33500.0,0.8375,0.4252183026593128,False
237,BEN-000237,6,8500.0,8000.0,51000.0,1.0625,0.4751495864687221,False
239,BEN-000239,6,7250.0,20000.0,43500.0,0.3625,0.40191008363773045,False
240,BEN-000240,6,7500.0,15000.0,45000.0,0.5,0.3952785742319378,False
241,BEN-000241,4,6750.0,8000.0,27000.0,0.84375,0.49139628785921674,False
242,BEN-000242,6,6416.666666666667,15000.0,38500.0,0.4277777777777778,0.42390070214636894,False
245,BEN-000245,5,7800.0,20000.0,39000.0,0.39,0.42850923367387717,False
248,BEN-000248,5,8000.0,15000.0,40000.0,0.5333333333333333,0.429826417956506,False
249,BEN-000249,6,7750.0,0.0,46500.0,7.75,0.5080689874832566,False
251,BEN-000251,6,6250.0,12000.0,37500.0,0.5208333333333334,0.4301875189419446,False
254,BEN-000254,6,8416.666666666666,8000.0,50500.0,1.0520833333333333,0.4651743138293252,False
257,BEN-000257,6,7666.666666666667,8000.0,46000.0,0.9583333333333334,0.40591474879731376,False
258,BEN-000258,6,7500.0,15000.0,45000.0,0.5,0.3952785742319378,False
259,BEN-000259,5,7200.0,12000.0,36000.0,0.6,0.3979045818159635,False
260,BEN-000260,5,7700.0,25000.0,38500.0,0.308,0.4456811812178945,False
262,BEN-000262,4,6000.0,25000.0,24000.0,0.24,0.6027612333912308,False
264,BEN-000264,5,8600.0,12000.0,43000.0,0.7166666666666667,0.4666556528464485,False
265,BEN-000265,6,8000.0,15000.0,48000.0,0.5333333333333333,0.42452093056640094,False
266,BEN-000266,6,7833.333333333333,0.0,47000.0,7.833333333333333,0.511211393553042,False
268,BEN-000268,6,7833.333333333333,0.0,47000.0,7.833333333333333,0.511211393553042,False
271,BEN-000271,6,7250.0,25000.0,43500.0,0.29,0.4267026706412825,False
276,BEN-000276,4,7625.0,5000.0,30500.0,1.525,0.5039454004251516,False
277,BEN-000277,5,6600.0,8000.0,33000.0,0.825,0.4276109075005382,False
279,BEN-000279,6,6583.333333333333,12000.0,39500.0,0.548611111111111,0.405058042875241,False
280,BEN-000280,6,7000.0,25000.0,42000.0,0.28,0.429917653552035,False
283,BEN-000283,6,7250.0,12000.0,43500.0,0.6041666666666666,0.3880482783334274,False
284,BEN-000284,12,7125.0,15000.0,85500.0,0.475,0.6104022692482328,False
286,BEN-000286,5,8000.0,5000.0,40000.0,1.6,0.4694778230348818,False
287,BEN-000287,5,7300.0,5000.0,36500.0,1.46,0.43950051343653845,False
288,BEN-000288,6,7250.0,8000.0,43500.0,0.90625,0.4028588955090645,False
289,BEN-000289,6,7833.333333333333,12000.0,47000.0,0.6527777777777778,0.401521974933668,False
290,BEN-000290,4,7500.0,8000.0,30000.0,0.9375,0.4761883130026784,False
291,BEN-000291,6,7250.0,15000.0,43500.0,0.48333333333333334,0.39165384356760763,False
292,BEN-000292,6,7000.0,5000.0,42000.0,1.4,0.4244681664652963,False
293,BEN-000293,6,7083.333333333333,0.0,42500.0,7.083333333333333,0.48247439720678154,False
294,BEN-000294,5,7400.0,25000.0,37000.0,0.296,0.44739519782384246,False
295,BEN-000295,6,7750.0,8000.0,46500.0,0.96875,0.41063745167623916,False
301,BEN-000301,4,7125.0,8000.0,28500.0,0.890625,0.4755095368095299,False
302,BEN-000302,6,7250.0,12000.0,43500.0,0.6041666666666666,0.3880482783334274,False
303,BEN-000303,6,7916.666666666667,20000.0,47500.0,0.39583333333333337,0.4259893558731476,False
306,BEN-000306,6,5750.0,20000.0,34500.0,0.2875,0.5043976278724025,False
308,BEN-000308,5,6800.0,15000.0,34000.0,0.4533333333333333,0.41048783565060865,False
310,BEN-000310,6,7800.0,12000.0,46800.0,0.65,0.4012660392811949,False
312,BEN-000312,4,8250.0,12000.0,33000.0,0.6875,0.4867442091706527,False
313,BEN-000313,6,8000.0,0.0,48000.0,8.0,0.5252152092876841,False
315,BEN-000315,6,7833.333333333333,12000.0,47000.0,0.6527777777777778,0.401521974933668,False
316,BEN-000316,6,7166.666666666667,5000.0,43000.0,1.4333333333333333,0.42212456630062684,False
318,BEN-000318,6,8083.333333333333,8000.0,48500.0,1.0104166666666665,0.43855221712347225,False
319,BEN-000319,5,7200.0,15000.0,36000.0,0.48,0.4026021847133173,False
320,BEN-000320,6,8416.666666666666,0.0,50500.0,8.416666666666666,0.5678389209515529,False
322,BEN-000322,6,8333.333333333334,0.0,50000.0,8.333333333333334,0.5560752379242426,False
323,BEN-000323,5,8400.0,12000.0,42000.0,0.7,0.44696557352891847,False
324,BEN-000324,6,7666.666666666667,15000.0,46000.0,0.5111111111111112,0.40033251184803526,False
325,BEN-000325,5,8100.0,0.0,40500.0,8.1,0.5543572932457428,False
327,BEN-000327,6,8166.666666666667,12000.0,49000.0,0.6805555555555556,0.43255839689584413,False
328,BEN-000328,4,8250.0,5000.0,33000.0,1.65,0.5330128565428994,False
329,BEN-000329,6,7333.333333333333,25000.0,44000.0,0.29333333333333333,0.4272761822215817,False
332,BEN-000332,6,7833.333333333333,15000.0,47000.0,0.5222222222222223,0.4082867602378552,False
333,BEN-000333,6,7300.0,25000.0,43800.0,0.292,0.42801306433214514,False
335,BEN-000335,6,8250.0,8000.0,49500.0,1.03125,0.45490297812157954,False
336,BEN-000336,5,6400.0,5000.0,32000.0,1.28,0.472625741394397,False
337,BEN-000337,5,8700.0,15000.0,43500.0,0.58,0.4823829634561532,False
338,BEN-000338,6,6416.666666666667,8000.0,38500.0,0.8020833333333334,0.4251546226480393,False
340,BEN-000340,6,6833.333333333333,0.0,41000.0,6.833333333333333,0.4891393889058733,False
341,BEN-000341,5,7600.0,12000.0,38000.0,0.6333333333333333,0.4033520741745186,False
343,BEN-000343,6,8416.666666666666,5000.0,50500.0,1.6833333333333331,0.5010604006986176,False
344,BEN-000344,4,7166.666666666667,15000.0,28666.666666666668,0.4777777777777778,0.4663492303552133,False
355,BEN-000355,4,6875.0,12000.0,27500.0,0.5729166666666666,0.47121186267175846,False
357,BEN-000357,4,7875.0,20000.0,31500.0,0.39375,0.4934915221092937,False
358,BEN-000358,5,7700.0,25000.0,38500.0,0.308,0.4456811812178945,False
359,BEN-000359,4,7250.0,8000.0,29000.0,0.90625,0.47407822769305547,False
365,BEN-000365,6,6666.666666666667,0.0,40000.0,6.666666666666667,0.5059066318038258,False
366,BEN-000366,6,6833.333333333333,12000.0,41000.0,0.5694444444444444,0.39194888065277167,False
367,BEN-000367,6,7333.333333333333,25000.0,44000.0,0.29333333333333333,0.4272761822215817,False
369,BEN-000369,6,7666.666666666667,8000.0,46000.0,0.9583333333333334,0.40591474879731376,False
370,BEN-000370,5,7800.0,12000.0,39000.0,0.65,0.4072115700955201,False
371,BEN-000371,6,6500.0,15000.0,39000.0,0.43333333333333335,0.4153531186427777,False
373,BEN-000373,5,7000.0,15000.0,35000.0,0.4666666666666667,0.40404865811448715,False
375,BEN-000375,6,7000.0,8000.0,42000.0,0.875,0.4005996426853959,False
376,BEN-000376,4,6125.0,8000.0,24500.0,0.765625,0.5400161931780348,False
377,BEN-000377,6,7666.666666666667,25000.0,46000.0,0.3066666666666667,0.4329895053734782,False
378,BEN-000378,12,7958.333333333333,8000.0,95500.0,0.9947916666666666,0.6446459815366979,True
380,BEN-000380,6,6250.0,25000.0,37500.0,0.25,0.49676215670702195,False
381,BEN-000381,6,7916.666666666667,12000.0,47500.0,0.6597222222222222,0.40911633145466786,False
382,BEN-000382,3,6833.333333333333,5000.0,20500.0,1.3666666666666667,0.603395011664208,False
384,BEN-000384,6,7916.666666666667,0.0,47500.0,7.916666666666667,0.5188433454074834,False
385,BEN-000385,5,6500.0,0.0,32500.0,6.5,0.5430952094087075,False
386,BEN-000386,6,8100.0,15000.0,48600.0,0.54,0.42958534079926275,False
387,BEN-000387,6,7250.0,15000.0,43500.0,0.48333333333333334,0.39165384356760763,False
390,BEN-000390,10,6700.0,0.0,67000.0,6.7,0.6649351329882558,True
393,BEN-000393,5,7600.0,8000.0,38000.0,0.95,0.41968976074302433,False
395,BEN-000395,5,6100.0,15000.0,30500.0,0.4066666666666667,0.46568271089596724,False
398,BEN-000398,4,7666.666666666667,20000.0,30666.666666666668,0.38333333333333336,0.48512716354243235,False
399,BEN-000399,6,7166.666666666667,20000.0,43000.0,0.35833333333333334,0.4031377580175529,False
400,BEN-000400,6,7400.0,0.0,44400.0,7.4,0.4864449190651973,False
401,BEN-000401,6,7000.0,0.0,42000.0,7.0,0.48489321740685054,False
402,BEN-000402,6,7800.0,25000.0,46800.0,0.312,0.4409627306172271,False
403,BEN-000403,5,8800.0,12000.0,44000.0,0.7333333333333333,0.48728483374756004,False
404,BEN-000404,4,7750.0,12000.0,31000.0,0.6458333333333334,0.4673339353322639,False
405,BEN-000405,6,7333.333333333333,8000.0,44000.0,0.9166666666666666,0.4007159814149466,False
406,BEN-000406,6,6833.333333333333,12000.0,41000.0,0.5694444444444444,0.39194888065277167,False
407,BEN-000407,5,8400.0,8000.0,42000.0,1.05,0.4694725898233603,False
408,BEN-000408,6,6916.666666666667,25000.0,41500.0,0.27666666666666667,0.43249374585413924,False
409,BEN-000409,6,8250.0,20000.0,49500.0,0.4125,0.45068472695594125,False
410,BEN-000410,5,6800.0,8000.0,34000.0,0.85,0.4204362031832073,False
411,BEN-000411,6,6750.0,5000.0,40500.0,1.35,0.44021669722098816,False
412,BEN-000412,5,6800.0,8000.0,34000.0,0.85,0.4204362031832073,False
413,BEN-000413,5,7500.0,25000.0,37500.0,0.3,0.4455705346589157,False
414,BEN-000414,11,6636.363636363636,20000.0,73000.0,0.3318181818181818,0.6055167331345752,False
416,BEN-000416,6,6250.0,12000.0,37500.0,0.5208333333333334,0.4301875189419446,False
418,BEN-000418,6,8000.0,20000.0,48000.0,0.4,0.43403269098633557,False
419,BEN-000419,6,8000.0,5000.0,48000.0,1.6,0.4628312801000382,False
420,BEN-000420,5,5900.0,20000.0,29500.0,0.295,0.5097958297796873,False
421,BEN-000421,5,7000.0,12000.0,35000.0,0.5833333333333334,0.39817574582967413,False
423,BEN-000423,6,8000.0,12000.0,48000.0,0.6666666666666666,0.4198852030094339,False
425,BEN-000425,5,7400.0,12000.0,37000.0,0.6166666666666667,0.4005966236948399,False
426,BEN-000426,6,7916.666666666667,20000.0,47500.0,0.39583333333333337,0.4259893558731476,False
427,BEN-000427,4,6000.0,12000.0,24000.0,0.5,0.5391098321557964,False
428,BEN-000428,6,7666.666666666667,12000.0,46000.0,0.638888888888889,0.395427032459577,False
432,BEN-000432,5,6500.0,5000.0,32500.0,1.3,0.46396980879291666,False
433,BEN-000433,6,8166.666666666667,12000.0,49000.0,0.6805555555555556,0.43255839689584413,False
435,BEN-000435,6,7166.666666666667,20000.0,43000.0,0.35833333333333334,0.4031377580175529,False
436,BEN-000436,6,7416.666666666667,15000.0,44500.0,0.49444444444444446,0.39245149027778703,False
437,BEN-000437,6,7750.0,8000.0,46500.0,0.96875,0.41063745167623916,False
438,BEN-000438,4,6875.0,12000.0,27500.0,0.5729166666666666,0.47121186267175846,False
439,BEN-000439,6,6000.0,25000.0,36000.0,0.24,0.5241766026026032,False
441,BEN-000441,5,7300.0,0.0,36500.0,7.3,0.5151088442826599,False
444,BEN-000444,6,6833.333333333333,0.0,41000.0,6.833333333333333,0.4891393889058733,False
448,BEN-000448,5,7400.0,0.0,37000.0,7.4,0.5179545832659387,False
451,BEN-000451,5,7400.0,12000.0,37000.0,0.6166666666666667,0.4005966236948399,False
454,BEN-000454,6,6166.666666666667,5000.0,37000.0,1.2333333333333334,0.47139041767934836,False
455,BEN-000455,6,8833.333333333334,15000.0,53000.0,0.5888888888888889,0.5038103229558772,False
456,BEN-000456,10,8100.0,25000.0,81000.0,0.324,0.6349101319991365,True
457,BEN-000457,6,7583.333333333333,12000.0,45500.0,0.6319444444444444,0.3939533910359881,False
459,BEN-000459,6,7000.0,12000.0,42000.0,0.5833333333333334,0.3877180254508796,False
460,BEN-000460,6,7625.0,12000.0,45750.0,0.6354166666666666,0.3969816732612722,False
461,BEN-000461,6,7250.0,12000.0,43500.0,0.6041666666666666,0.3880482783334274,False
463,BEN-000463,5,7200.0,12000.0,36000.0,0.6,0.3979045818159635,False
465,BEN-000465,6,7666.666666666667,20000.0,46000.0,0.38333333333333336,0.41119317545815554,False
466,BEN-000466,5,7200.0,12000.0,36000.0,0.6,0.3979045818159635,False
467,BEN-000467,6,8000.0,0.0,48000.0,8.0,0.5252152092876841,False
468,BEN-000468,5,7625.0,15000.0,38125.0,0.5083333333333333,0.4103757793593134,False
470,BEN-000470,6,6750.0,5000.0,40500.0,1.35,0.44021669722098816,False
472,BEN-000472,5,6800.0,0.0,34000.0,6.8,0.5275982651073573,False
474,BEN-000474,5,8100.0,15000.0,40500.0,0.54,0.432022792560942,False
475,BEN-000475,12,8208.333333333334,0.0,98500.0,8.208333333333334,0.7133304485694242,True
478,BEN-000478,6,7833.333333333333,15000.0,47000.0,0.5222222222222223,0.4082867602378552,False
479,BEN-000479,6,8666.666666666666,5000.0,52000.0,1.7333333333333332,0.5346022227124232,False
480,BEN-000480,11,7954.545454545455,12000.0,87500.0,0.662878787878788,0.6101455376605247,False
481,BEN-000481,5,8200.0,0.0,41000.0,8.2,0.5613606022446269,False
483,BEN-000483,6,8916.666666666666,0.0,53500.0,8.916666666666666,0.6281720310531496,True
484,BEN-000484,5,7200.0,20000.0,36000.0,0.36,0.41729544792112794,False
485,BEN-000485,11,7050.0,15000.0,77550.0,0.47,0.5811306791453551,False
488,BEN-000488,6,7333.333333333333,15000.0,44000.0,0.4888888888888889,0.3912288007093149,False
490,BEN-000490,4,6750.0,25000.0,27000.0,0.27,0.5446323584558462,False
491,BEN-000491,6,8083.333333333333,12000.0,48500.0,0.673611111111111,0.4252131328524486,False
492,BEN-000492,4,8750.0,25000.0,35000.0,0.35,0.5529213119022852,False
493,BEN-000493,6,8083.333333333333,25000.0,48500.0,0.3233333333333333,0.46282349321782923,False
494,BEN-000494,5,7300.0,8000.0,36500.0,0.9125,0.4150636996165227,False
496,BEN-000496,5,7000.0,25000.0,35000.0,0.28,0.44525195354583536,False
498,BEN-000498,5,7400.0,15000.0,37000.0,0.49333333333333335,0.4060494974010663,False
499,BEN-000499,6,7500.0,8000.0,45000.0,0.9375,0.40496846109987183,False
500,BEN-000500,6,6700.0,8000.0,40200.0,0.8375,0.41096917947863754,False
